Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths)
Algeria,DZA,"May 21, 2020",568
Algeria,DZA,"May 22, 2020",575
Algeria,DZA,"May 23, 2020",582
Algeria,DZA,"May 24, 2020",592
Algeria,DZA,"May 25, 2020",600
Algeria,DZA,"May 26, 2020",609
Algeria,DZA,"May 27, 2020",617
Algeria,DZA,"May 28, 2020",623
Algeria,DZA,"May 29, 2020",630
Algeria,DZA,"May 30, 2020",638
Algeria,DZA,"May 31, 2020",646
Algeria,DZA,"Jun 1, 2020",653
Algeria,DZA,"Jun 2, 2020",661
Algeria,DZA,"Jun 3, 2020",667
Algeria,DZA,"Jun 4, 2020",667
Algeria,DZA,"Jun 5, 2020",681
Algeria,DZA,"Jun 6, 2020",690
Algeria,DZA,"Jun 7, 2020",698
Algeria,DZA,"Jun 8, 2020",707
Algeria,DZA,"Jun 9, 2020",715
Algeria,DZA,"Jun 10, 2020",724
Algeria,DZA,"Jun 11, 2020",732
Algeria,DZA,"Jun 12, 2020",741
Algeria,DZA,"Jun 13, 2020",751
Algeria,DZA,"Jun 14, 2020",760
Algeria,DZA,"Jun 15, 2020",767
Algeria,DZA,"Jun 16, 2020",777
Algeria,DZA,"Jun 17, 2020",788
Algeria,DZA,"Jun 18, 2020",799
Algeria,DZA,"Jun 19, 2020",811
Algeria,DZA,"Jun 20, 2020",825
Algeria,DZA,"Jun 21, 2020",837
Algeria,DZA,"Jun 22, 2020",845
Algeria,DZA,"Jun 23, 2020",852
Algeria,DZA,"Jun 24, 2020",861
Algeria,DZA,"Jun 25, 2020",869
Algeria,DZA,"Jun 26, 2020",878
Algeria,DZA,"Jun 27, 2020",885
Algeria,DZA,"Jun 28, 2020",892
Algeria,DZA,"Jun 29, 2020",897
Algeria,DZA,"Jun 30, 2020",905
Algeria,DZA,"Jul 1, 2020",912
Algeria,DZA,"Jul 2, 2020",920
Algeria,DZA,"Jul 3, 2020",928
Algeria,DZA,"Jul 4, 2020",937
Algeria,DZA,"Jul 5, 2020",946
Algeria,DZA,"Jul 6, 2020",952
Algeria,DZA,"Jul 7, 2020",959
Algeria,DZA,"Jul 8, 2020",968
Algeria,DZA,"Jul 9, 2020",978
Algeria,DZA,"Jul 10, 2020",988
Algeria,DZA,"Jul 11, 2020",988
Algeria,DZA,"Jul 12, 2020",1004
Algeria,DZA,"Jul 13, 2020",1011
Algeria,DZA,"Jul 14, 2020",1018
Algeria,DZA,"Jul 15, 2020",1028
Algeria,DZA,"Jul 16, 2020",1040
Algeria,DZA,"Jul 17, 2020",1052
Algeria,DZA,"Jul 18, 2020",1057
Algeria,DZA,"Jul 19, 2020",1068
Andorra,AND,"Mar 3, 2020",0
Andorra,AND,"Mar 14, 2020",0
Andorra,AND,"Mar 16, 2020",0
Andorra,AND,"Mar 17, 2020",0
Andorra,AND,"Mar 18, 2020",0
Andorra,AND,"Mar 19, 2020",0
Andorra,AND,"Mar 20, 2020",0
Andorra,AND,"Mar 21, 2020",0
Andorra,AND,"Mar 22, 2020",0
Andorra,AND,"Mar 23, 2020",0
Andorra,AND,"Mar 24, 2020",0
Andorra,AND,"Mar 25, 2020",0
Andorra,AND,"Mar 26, 2020",0
Andorra,AND,"Mar 27, 2020",3
Andorra,AND,"Mar 28, 2020",3
Andorra,AND,"Mar 29, 2020",4
Andorra,AND,"Mar 30, 2020",6
Andorra,AND,"Mar 31, 2020",8
Andorra,AND,"Apr 1, 2020",12
Andorra,AND,"Apr 2, 2020",14
Andorra,AND,"Apr 3, 2020",15
Andorra,AND,"Apr 4, 2020",16
Andorra,AND,"Apr 5, 2020",17
Andorra,AND,"Apr 6, 2020",18
Andorra,AND,"Apr 7, 2020",21
Andorra,AND,"Apr 8, 2020",22
Andorra,AND,"Apr 9, 2020",23
Andorra,AND,"Apr 10, 2020",25
Andorra,AND,"Apr 11, 2020",26
Andorra,AND,"Apr 12, 2020",28
Andorra,AND,"Apr 13, 2020",29
Andorra,AND,"Apr 14, 2020",29
Andorra,AND,"Apr 15, 2020",31
Andorra,AND,"Apr 16, 2020",33
Andorra,AND,"Apr 17, 2020",33
Andorra,AND,"Apr 18, 2020",35
Andorra,AND,"Apr 19, 2020",35
Andorra,AND,"Apr 20, 2020",36
Andorra,AND,"Apr 21, 2020",36
Andorra,AND,"Apr 22, 2020",37
Andorra,AND,"Apr 23, 2020",37
Andorra,AND,"Apr 24, 2020",37
Andorra,AND,"Apr 25, 2020",40
Andorra,AND,"Apr 26, 2020",40
Andorra,AND,"Apr 27, 2020",40
Andorra,AND,"Apr 28, 2020",40
Andorra,AND,"Apr 29, 2020",41
Andorra,AND,"Apr 30, 2020",42
Andorra,AND,"May 1, 2020",42
Andorra,AND,"May 2, 2020",43
Andorra,AND,"May 3, 2020",44
Andorra,AND,"May 4, 2020",45
Andorra,AND,"May 5, 2020",45
Andorra,AND,"May 6, 2020",46
Andorra,AND,"May 7, 2020",46
Andorra,AND,"May 8, 2020",47
Andorra,AND,"May 9, 2020",47
Andorra,AND,"May 10, 2020",48
Andorra,AND,"May 11, 2020",48
Andorra,AND,"May 12, 2020",48
Andorra,AND,"May 13, 2020",48
Andorra,AND,"May 14, 2020",49
Andorra,AND,"May 15, 2020",49
Andorra,AND,"May 16, 2020",49
Andorra,AND,"May 17, 2020",51
Andorra,AND,"May 18, 2020",51
Andorra,AND,"May 19, 2020",51
Andorra,AND,"May 20, 2020",51
Andorra,AND,"May 21, 2020",51
Andorra,AND,"May 22, 2020",51
Andorra,AND,"May 23, 2020",51
Andorra,AND,"May 24, 2020",51
Andorra,AND,"May 25, 2020",51
Andorra,AND,"May 26, 2020",51
Andorra,AND,"May 27, 2020",51
Andorra,AND,"May 28, 2020",51
Andorra,AND,"May 29, 2020",51
Andorra,AND,"May 30, 2020",51
Andorra,AND,"May 31, 2020",51
Andorra,AND,"Jun 1, 2020",51
Andorra,AND,"Jun 2, 2020",51
Andorra,AND,"Jun 3, 2020",51
Andorra,AND,"Jun 4, 2020",51
Andorra,AND,"Jun 5, 2020",51
Andorra,AND,"Jun 6, 2020",51
Andorra,AND,"Jun 7, 2020",51
Andorra,AND,"Jun 8, 2020",51
Andorra,AND,"Jun 9, 2020",51
Andorra,AND,"Jun 10, 2020",51
Andorra,AND,"Jun 11, 2020",51
Andorra,AND,"Jun 12, 2020",51
Andorra,AND,"Jun 13, 2020",51
Andorra,AND,"Jun 14, 2020",51
Andorra,AND,"Jun 15, 2020",51
Andorra,AND,"Jun 16, 2020",51
Andorra,AND,"Jun 17, 2020",52
Andorra,AND,"Jun 18, 2020",52
Andorra,AND,"Jun 19, 2020",52
Andorra,AND,"Jun 20, 2020",52
Andorra,AND,"Jun 21, 2020",52
Andorra,AND,"Jun 22, 2020",52
Andorra,AND,"Jun 23, 2020",52
Andorra,AND,"Jun 24, 2020",52
Andorra,AND,"Jun 25, 2020",52
Andorra,AND,"Jun 26, 2020",52
Andorra,AND,"Jun 27, 2020",52
Andorra,AND,"Jun 28, 2020",52
Andorra,AND,"Jun 29, 2020",52
Andorra,AND,"Jun 30, 2020",52
Andorra,AND,"Jul 1, 2020",52
Andorra,AND,"Jul 2, 2020",52
Andorra,AND,"Jul 3, 2020",52
Andorra,AND,"Jul 4, 2020",52
Andorra,AND,"Jul 5, 2020",52
Andorra,AND,"Jul 6, 2020",52
Andorra,AND,"Jul 7, 2020",52
Andorra,AND,"Jul 8, 2020",52
Andorra,AND,"Jul 9, 2020",52
Andorra,AND,"Jul 10, 2020",52
Andorra,AND,"Jul 11, 2020",52
Andorra,AND,"Jul 12, 2020",52
Andorra,AND,"Jul 13, 2020",52
Andorra,AND,"Jul 14, 2020",52
Andorra,AND,"Jul 15, 2020",52
Andorra,AND,"Jul 16, 2020",52
Andorra,AND,"Jul 17, 2020",52
Andorra,AND,"Jul 18, 2020",52
Andorra,AND,"Jul 19, 2020",52
Angola,AGO,"Mar 22, 2020",0
Angola,AGO,"Mar 23, 2020",0
Angola,AGO,"Mar 24, 2020",0
Angola,AGO,"Mar 25, 2020",0
Angola,AGO,"Mar 26, 2020",0
Angola,AGO,"Mar 27, 2020",0
Angola,AGO,"Mar 28, 2020",0
Angola,AGO,"Mar 29, 2020",0
Angola,AGO,"Mar 30, 2020",2
Angola,AGO,"Mar 31, 2020",2
Angola,AGO,"Apr 1, 2020",2
Angola,AGO,"Apr 2, 2020",2
Angola,AGO,"Apr 3, 2020",2
Angola,AGO,"Apr 4, 2020",2
Angola,AGO,"Apr 5, 2020",2
Angola,AGO,"Apr 6, 2020",2
Angola,AGO,"Apr 7, 2020",2
Angola,AGO,"Apr 8, 2020",2
Angola,AGO,"Apr 9, 2020",2
Angola,AGO,"Apr 10, 2020",2
Angola,AGO,"Apr 11, 2020",2
Angola,AGO,"Apr 12, 2020",2
Angola,AGO,"Apr 13, 2020",2
Angola,AGO,"Apr 14, 2020",2
Angola,AGO,"Apr 15, 2020",2
Angola,AGO,"Apr 16, 2020",2
Angola,AGO,"Apr 17, 2020",2
Angola,AGO,"Apr 18, 2020",2
Angola,AGO,"Apr 19, 2020",2
Angola,AGO,"Apr 20, 2020",2
Angola,AGO,"Apr 21, 2020",2
Angola,AGO,"Apr 22, 2020",2
Angola,AGO,"Apr 23, 2020",2
Angola,AGO,"Apr 24, 2020",2
Angola,AGO,"Apr 25, 2020",2
Angola,AGO,"Apr 26, 2020",2
Angola,AGO,"Apr 27, 2020",2
Angola,AGO,"Apr 28, 2020",2
Angola,AGO,"Apr 29, 2020",2
Angola,AGO,"Apr 30, 2020",2
Angola,AGO,"May 1, 2020",2
Angola,AGO,"May 2, 2020",2
Angola,AGO,"May 3, 2020",2
Angola,AGO,"May 4, 2020",2
Angola,AGO,"May 5, 2020",2
Angola,AGO,"May 6, 2020",2
Angola,AGO,"May 7, 2020",2
Angola,AGO,"May 8, 2020",2
Angola,AGO,"May 9, 2020",2
Angola,AGO,"May 10, 2020",2
Angola,AGO,"May 11, 2020",2
Angola,AGO,"May 12, 2020",2
Angola,AGO,"May 13, 2020",2
Angola,AGO,"May 14, 2020",2
Angola,AGO,"May 15, 2020",2
Angola,AGO,"May 16, 2020",2
Angola,AGO,"May 17, 2020",2
Angola,AGO,"May 18, 2020",2
Angola,AGO,"May 19, 2020",2
Angola,AGO,"May 20, 2020",2
Angola,AGO,"May 21, 2020",3
Angola,AGO,"May 22, 2020",3
Angola,AGO,"May 23, 2020",3
Angola,AGO,"May 24, 2020",3
Angola,AGO,"May 25, 2020",4
Angola,AGO,"May 26, 2020",4
Angola,AGO,"May 27, 2020",4
Angola,AGO,"May 28, 2020",4
Angola,AGO,"May 29, 2020",4
Angola,AGO,"May 30, 2020",4
Angola,AGO,"May 31, 2020",4
Angola,AGO,"Jun 1, 2020",4
Angola,AGO,"Jun 2, 2020",4
Angola,AGO,"Jun 3, 2020",4
Angola,AGO,"Jun 4, 2020",4
Angola,AGO,"Jun 5, 2020",4
Angola,AGO,"Jun 6, 2020",4
Angola,AGO,"Jun 7, 2020",4
Angola,AGO,"Jun 8, 2020",4
Angola,AGO,"Jun 9, 2020",4
Angola,AGO,"Jun 10, 2020",4
Angola,AGO,"Jun 11, 2020",4
Angola,AGO,"Jun 12, 2020",5
Angola,AGO,"Jun 13, 2020",5
Angola,AGO,"Jun 14, 2020",6
Angola,AGO,"Jun 15, 2020",6
Angola,AGO,"Jun 16, 2020",6
Angola,AGO,"Jun 17, 2020",6
Angola,AGO,"Jun 18, 2020",7
Angola,AGO,"Jun 19, 2020",7
Angola,AGO,"Jun 20, 2020",8
Angola,AGO,"Jun 21, 2020",8
Angola,AGO,"Jun 22, 2020",9
Angola,AGO,"Jun 23, 2020",9
Angola,AGO,"Jun 24, 2020",10
Angola,AGO,"Jun 25, 2020",10
Angola,AGO,"Jun 26, 2020",10
Angola,AGO,"Jun 27, 2020",10
Angola,AGO,"Jun 28, 2020",10
Angola,AGO,"Jun 29, 2020",11
Angola,AGO,"Jun 30, 2020",11
Angola,AGO,"Jul 1, 2020",13
Angola,AGO,"Jul 2, 2020",15
Angola,AGO,"Jul 3, 2020",17
Angola,AGO,"Jul 4, 2020",18
Angola,AGO,"Jul 5, 2020",19
Angola,AGO,"Jul 6, 2020",19
Angola,AGO,"Jul 7, 2020",19
Angola,AGO,"Jul 8, 2020",19
Angola,AGO,"Jul 9, 2020",21
Angola,AGO,"Jul 10, 2020",22
Angola,AGO,"Jul 11, 2020",23
Angola,AGO,"Jul 12, 2020",25
Angola,AGO,"Jul 13, 2020",26
Angola,AGO,"Jul 14, 2020",26
Angola,AGO,"Jul 15, 2020",26
Angola,AGO,"Jul 16, 2020",27
Angola,AGO,"Jul 17, 2020",28
Angola,AGO,"Jul 18, 2020",29
Angola,AGO,"Jul 19, 2020",29
Anguilla,AIA,"Mar 27, 2020",0
Anguilla,AIA,"Mar 28, 2020",0
Anguilla,AIA,"Mar 29, 2020",0
Anguilla,AIA,"Mar 30, 2020",0
Anguilla,AIA,"Mar 31, 2020",0
Anguilla,AIA,"Apr 1, 2020",0
Anguilla,AIA,"Apr 2, 2020",0
Anguilla,AIA,"Apr 3, 2020",0
Anguilla,AIA,"Apr 4, 2020",0
Anguilla,AIA,"Apr 5, 2020",0
Anguilla,AIA,"Apr 6, 2020",0
Anguilla,AIA,"Apr 7, 2020",0
Anguilla,AIA,"Apr 8, 2020",0
Anguilla,AIA,"Apr 9, 2020",0
Anguilla,AIA,"Apr 10, 2020",0
Anguilla,AIA,"Apr 11, 2020",0
Anguilla,AIA,"Apr 12, 2020",0
Anguilla,AIA,"Apr 13, 2020",0
Anguilla,AIA,"Apr 14, 2020",0
Anguilla,AIA,"Apr 15, 2020",0
Anguilla,AIA,"Apr 16, 2020",0
Anguilla,AIA,"Apr 17, 2020",0
Anguilla,AIA,"Apr 18, 2020",0
Anguilla,AIA,"Apr 19, 2020",0
Anguilla,AIA,"Apr 20, 2020",0
Anguilla,AIA,"Apr 21, 2020",0
Anguilla,AIA,"Apr 22, 2020",0
Anguilla,AIA,"Apr 23, 2020",0
Anguilla,AIA,"Apr 24, 2020",0
Anguilla,AIA,"Apr 25, 2020",0
Anguilla,AIA,"Apr 26, 2020",0
Anguilla,AIA,"Apr 27, 2020",0
Anguilla,AIA,"Apr 28, 2020",0
Anguilla,AIA,"Apr 29, 2020",0
Anguilla,AIA,"Apr 30, 2020",0
Anguilla,AIA,"May 1, 2020",0
Anguilla,AIA,"May 2, 2020",0
Anguilla,AIA,"May 3, 2020",0
Anguilla,AIA,"May 4, 2020",0
Anguilla,AIA,"May 5, 2020",0
Anguilla,AIA,"May 6, 2020",0
Anguilla,AIA,"May 7, 2020",0
Anguilla,AIA,"May 8, 2020",0
Anguilla,AIA,"May 9, 2020",0
Anguilla,AIA,"May 10, 2020",0
Anguilla,AIA,"May 11, 2020",0
Anguilla,AIA,"May 12, 2020",0
Anguilla,AIA,"May 13, 2020",0
Anguilla,AIA,"May 14, 2020",0
Anguilla,AIA,"May 15, 2020",0
Anguilla,AIA,"May 16, 2020",0
Anguilla,AIA,"May 17, 2020",0
Anguilla,AIA,"May 18, 2020",0
Anguilla,AIA,"May 19, 2020",0
Anguilla,AIA,"May 20, 2020",0
Anguilla,AIA,"May 21, 2020",0
Anguilla,AIA,"May 22, 2020",0
Anguilla,AIA,"May 23, 2020",0
Anguilla,AIA,"May 24, 2020",0
Anguilla,AIA,"May 25, 2020",0
Anguilla,AIA,"May 26, 2020",0
Anguilla,AIA,"May 27, 2020",0
Anguilla,AIA,"May 28, 2020",0
Anguilla,AIA,"May 29, 2020",0
Anguilla,AIA,"May 30, 2020",0
Anguilla,AIA,"May 31, 2020",0
Anguilla,AIA,"Jun 1, 2020",0
Anguilla,AIA,"Jun 2, 2020",0
Anguilla,AIA,"Jun 3, 2020",0
Anguilla,AIA,"Jun 4, 2020",0
Anguilla,AIA,"Jun 5, 2020",0
Anguilla,AIA,"Jun 6, 2020",0
Anguilla,AIA,"Jun 7, 2020",0
Anguilla,AIA,"Jun 8, 2020",0
Anguilla,AIA,"Jun 9, 2020",0
Anguilla,AIA,"Jun 10, 2020",0
Anguilla,AIA,"Jun 11, 2020",0
Anguilla,AIA,"Jun 12, 2020",0
Anguilla,AIA,"Jun 13, 2020",0
Anguilla,AIA,"Jun 14, 2020",0
Anguilla,AIA,"Jun 15, 2020",0
Anguilla,AIA,"Jun 16, 2020",0
Anguilla,AIA,"Jun 17, 2020",0
Anguilla,AIA,"Jun 18, 2020",0
Anguilla,AIA,"Jun 19, 2020",0
Anguilla,AIA,"Jun 20, 2020",0
Anguilla,AIA,"Jun 21, 2020",0
Anguilla,AIA,"Jun 22, 2020",0
Anguilla,AIA,"Jun 23, 2020",0
Anguilla,AIA,"Jun 24, 2020",0
Anguilla,AIA,"Jun 25, 2020",0
Anguilla,AIA,"Jun 26, 2020",0
Anguilla,AIA,"Jun 27, 2020",0
Anguilla,AIA,"Jun 28, 2020",0
Anguilla,AIA,"Jun 29, 2020",0
Anguilla,AIA,"Jun 30, 2020",0
Anguilla,AIA,"Jul 1, 2020",0
Anguilla,AIA,"Jul 2, 2020",0
Anguilla,AIA,"Jul 3, 2020",0
Anguilla,AIA,"Jul 4, 2020",0
Anguilla,AIA,"Jul 5, 2020",0
Anguilla,AIA,"Jul 6, 2020",0
Anguilla,AIA,"Jul 7, 2020",0
Anguilla,AIA,"Jul 8, 2020",0
Anguilla,AIA,"Jul 9, 2020",0
Anguilla,AIA,"Jul 10, 2020",0
Anguilla,AIA,"Jul 11, 2020",0
Anguilla,AIA,"Jul 12, 2020",0
Anguilla,AIA,"Jul 13, 2020",0
Anguilla,AIA,"Jul 14, 2020",0
Anguilla,AIA,"Jul 15, 2020",0
Anguilla,AIA,"Jul 16, 2020",0
Anguilla,AIA,"Jul 17, 2020",0
Anguilla,AIA,"Jul 18, 2020",0
Anguilla,AIA,"Jul 19, 2020",0
Antigua and Barbuda,ATG,"Mar 15, 2020",0
Antigua and Barbuda,ATG,"Mar 21, 2020",0
Antigua and Barbuda,ATG,"Mar 22, 2020",0
Antigua and Barbuda,ATG,"Mar 23, 2020",0
Antigua and Barbuda,ATG,"Mar 24, 2020",0
Antigua and Barbuda,ATG,"Mar 25, 2020",0
Antigua and Barbuda,ATG,"Mar 26, 2020",0
Antigua and Barbuda,ATG,"Mar 27, 2020",0
Antigua and Barbuda,ATG,"Mar 28, 2020",0
Antigua and Barbuda,ATG,"Mar 29, 2020",0
Antigua and Barbuda,ATG,"Mar 30, 2020",0
Antigua and Barbuda,ATG,"Mar 31, 2020",0
Antigua and Barbuda,ATG,"Apr 1, 2020",0
Antigua and Barbuda,ATG,"Apr 2, 2020",0
Antigua and Barbuda,ATG,"Apr 3, 2020",0
Antigua and Barbuda,ATG,"Apr 4, 2020",0
Antigua and Barbuda,ATG,"Apr 5, 2020",0
Antigua and Barbuda,ATG,"Apr 6, 2020",0
Antigua and Barbuda,ATG,"Apr 7, 2020",0
Antigua and Barbuda,ATG,"Apr 8, 2020",0
Antigua and Barbuda,ATG,"Apr 9, 2020",0
Antigua and Barbuda,ATG,"Apr 10, 2020",2
Antigua and Barbuda,ATG,"Apr 11, 2020",2
Antigua and Barbuda,ATG,"Apr 12, 2020",2
Antigua and Barbuda,ATG,"Apr 13, 2020",2
Antigua and Barbuda,ATG,"Apr 14, 2020",2
Antigua and Barbuda,ATG,"Apr 15, 2020",2
Antigua and Barbuda,ATG,"Apr 16, 2020",2
Antigua and Barbuda,ATG,"Apr 17, 2020",2
Antigua and Barbuda,ATG,"Apr 18, 2020",2
Antigua and Barbuda,ATG,"Apr 19, 2020",2
Antigua and Barbuda,ATG,"Apr 20, 2020",2
Antigua and Barbuda,ATG,"Apr 21, 2020",3
Antigua and Barbuda,ATG,"Apr 22, 2020",3
Antigua and Barbuda,ATG,"Apr 23, 2020",3
Antigua and Barbuda,ATG,"Apr 24, 2020",3
Antigua and Barbuda,ATG,"Apr 25, 2020",3
Antigua and Barbuda,ATG,"Apr 26, 2020",3
Antigua and Barbuda,ATG,"Apr 27, 2020",3
Antigua and Barbuda,ATG,"Apr 28, 2020",3
Antigua and Barbuda,ATG,"Apr 29, 2020",3
Antigua and Barbuda,ATG,"Apr 30, 2020",3
Antigua and Barbuda,ATG,"May 1, 2020",3
Antigua and Barbuda,ATG,"May 2, 2020",3
Antigua and Barbuda,ATG,"May 3, 2020",3
Antigua and Barbuda,ATG,"May 4, 2020",3
Antigua and Barbuda,ATG,"May 5, 2020",3
Antigua and Barbuda,ATG,"May 6, 2020",3
Antigua and Barbuda,ATG,"May 7, 2020",3
Antigua and Barbuda,ATG,"May 8, 2020",3
Antigua and Barbuda,ATG,"May 9, 2020",3
Antigua and Barbuda,ATG,"May 10, 2020",3
Antigua and Barbuda,ATG,"May 11, 2020",3
Antigua and Barbuda,ATG,"May 12, 2020",3
Antigua and Barbuda,ATG,"May 13, 2020",3
Antigua and Barbuda,ATG,"May 14, 2020",3
Antigua and Barbuda,ATG,"May 15, 2020",3
Antigua and Barbuda,ATG,"May 16, 2020",3
Antigua and Barbuda,ATG,"May 17, 2020",3
Antigua and Barbuda,ATG,"May 18, 2020",3
Antigua and Barbuda,ATG,"May 19, 2020",3
Antigua and Barbuda,ATG,"May 20, 2020",3
Antigua and Barbuda,ATG,"May 21, 2020",3
Antigua and Barbuda,ATG,"May 22, 2020",3
Antigua and Barbuda,ATG,"May 23, 2020",3
Antigua and Barbuda,ATG,"May 24, 2020",3
Antigua and Barbuda,ATG,"May 25, 2020",3
Antigua and Barbuda,ATG,"May 26, 2020",3
Antigua and Barbuda,ATG,"May 27, 2020",3
Antigua and Barbuda,ATG,"May 28, 2020",3
Antigua and Barbuda,ATG,"May 29, 2020",3
Antigua and Barbuda,ATG,"May 30, 2020",3
Antigua and Barbuda,ATG,"May 31, 2020",3
Antigua and Barbuda,ATG,"Jun 1, 2020",3
Antigua and Barbuda,ATG,"Jun 2, 2020",3
Antigua and Barbuda,ATG,"Jun 3, 2020",3
Antigua and Barbuda,ATG,"Jun 4, 2020",3
Antigua and Barbuda,ATG,"Jun 5, 2020",3
Antigua and Barbuda,ATG,"Jun 6, 2020",3
Antigua and Barbuda,ATG,"Jun 7, 2020",3
Antigua and Barbuda,ATG,"Jun 8, 2020",3
Antigua and Barbuda,ATG,"Jun 9, 2020",3
Antigua and Barbuda,ATG,"Jun 10, 2020",3
Antigua and Barbuda,ATG,"Jun 11, 2020",3
Antigua and Barbuda,ATG,"Jun 12, 2020",3
Antigua and Barbuda,ATG,"Jun 13, 2020",3
Antigua and Barbuda,ATG,"Jun 14, 2020",3
Antigua and Barbuda,ATG,"Jun 15, 2020",3
Antigua and Barbuda,ATG,"Jun 16, 2020",3
Antigua and Barbuda,ATG,"Jun 17, 2020",3
Antigua and Barbuda,ATG,"Jun 18, 2020",3
Antigua and Barbuda,ATG,"Jun 19, 2020",3
Antigua and Barbuda,ATG,"Jun 20, 2020",3
Antigua and Barbuda,ATG,"Jun 21, 2020",3
Antigua and Barbuda,ATG,"Jun 22, 2020",3
Antigua and Barbuda,ATG,"Jun 23, 2020",3
Antigua and Barbuda,ATG,"Jun 24, 2020",3
Antigua and Barbuda,ATG,"Jun 25, 2020",3
Antigua and Barbuda,ATG,"Jun 26, 2020",3
Antigua and Barbuda,ATG,"Jun 27, 2020",3
Antigua and Barbuda,ATG,"Jun 28, 2020",3
Antigua and Barbuda,ATG,"Jun 29, 2020",3
Antigua and Barbuda,ATG,"Jun 30, 2020",3
Antigua and Barbuda,ATG,"Jul 1, 2020",3
Antigua and Barbuda,ATG,"Jul 2, 2020",3
Antigua and Barbuda,ATG,"Jul 3, 2020",3
Antigua and Barbuda,ATG,"Jul 4, 2020",3
Antigua and Barbuda,ATG,"Jul 5, 2020",3
Antigua and Barbuda,ATG,"Jul 6, 2020",3
Antigua and Barbuda,ATG,"Jul 7, 2020",3
Antigua and Barbuda,ATG,"Jul 8, 2020",3
Antigua and Barbuda,ATG,"Jul 9, 2020",3
Antigua and Barbuda,ATG,"Jul 10, 2020",3
Antigua and Barbuda,ATG,"Jul 11, 2020",3
Antigua and Barbuda,ATG,"Jul 12, 2020",3
Antigua and Barbuda,ATG,"Jul 13, 2020",3
Antigua and Barbuda,ATG,"Jul 14, 2020",3
Antigua and Barbuda,ATG,"Jul 15, 2020",3
Antigua and Barbuda,ATG,"Jul 16, 2020",3
Antigua and Barbuda,ATG,"Jul 17, 2020",3
Antigua and Barbuda,ATG,"Jul 18, 2020",3
Antigua and Barbuda,ATG,"Jul 19, 2020",3
Argentina,ARG,"Mar 4, 2020",0
Argentina,ARG,"Mar 6, 2020",0
Argentina,ARG,"Mar 7, 2020",0
Argentina,ARG,"Mar 8, 2020",1
Argentina,ARG,"Mar 9, 2020",1
Argentina,ARG,"Mar 11, 2020",1
Argentina,ARG,"Mar 13, 2020",1
Argentina,ARG,"Mar 14, 2020",2
Argentina,ARG,"Mar 15, 2020",2
Argentina,ARG,"Mar 16, 2020",2
Argentina,ARG,"Mar 17, 2020",2
Argentina,ARG,"Mar 18, 2020",2
Argentina,ARG,"Mar 19, 2020",2
Argentina,ARG,"Mar 20, 2020",3
Argentina,ARG,"Mar 21, 2020",3
Argentina,ARG,"Mar 22, 2020",4
Argentina,ARG,"Mar 23, 2020",4
Argentina,ARG,"Mar 24, 2020",4
Argentina,ARG,"Mar 25, 2020",6
Argentina,ARG,"Mar 26, 2020",8
Argentina,ARG,"Mar 27, 2020",12
Argentina,ARG,"Mar 28, 2020",17
Argentina,ARG,"Mar 29, 2020",19
Argentina,ARG,"Mar 30, 2020",20
Argentina,ARG,"Mar 31, 2020",24
Argentina,ARG,"Apr 1, 2020",24
Argentina,ARG,"Apr 2, 2020",31
Argentina,ARG,"Apr 3, 2020",34
Argentina,ARG,"Apr 4, 2020",37
Argentina,ARG,"Apr 5, 2020",43
Argentina,ARG,"Apr 6, 2020",46
Argentina,ARG,"Apr 7, 2020",53
Argentina,ARG,"Apr 8, 2020",60
Argentina,ARG,"Apr 9, 2020",65
Argentina,ARG,"Apr 10, 2020",79
Argentina,ARG,"Apr 11, 2020",82
Argentina,ARG,"Apr 12, 2020",89
Argentina,ARG,"Apr 13, 2020",95
Argentina,ARG,"Apr 14, 2020",98
Argentina,ARG,"Apr 15, 2020",105
Argentina,ARG,"Apr 16, 2020",109
Argentina,ARG,"Apr 17, 2020",115
Argentina,ARG,"Apr 18, 2020",122
Argentina,ARG,"Apr 19, 2020",132
Argentina,ARG,"Apr 20, 2020",134
Argentina,ARG,"Apr 21, 2020",142
Argentina,ARG,"Apr 22, 2020",151
Argentina,ARG,"Apr 23, 2020",159
Argentina,ARG,"Apr 24, 2020",165
Argentina,ARG,"Apr 25, 2020",167
Argentina,ARG,"Apr 26, 2020",185
Argentina,ARG,"Apr 27, 2020",186
Argentina,ARG,"Apr 28, 2020",197
Argentina,ARG,"Apr 29, 2020",207
Argentina,ARG,"Apr 30, 2020",214
Argentina,ARG,"May 1, 2020",218
Argentina,ARG,"May 2, 2020",225
Argentina,ARG,"May 3, 2020",237
Argentina,ARG,"May 4, 2020",246
Argentina,ARG,"May 5, 2020",260
Argentina,ARG,"May 6, 2020",264
Argentina,ARG,"May 7, 2020",273
Argentina,ARG,"May 8, 2020",282
Argentina,ARG,"May 9, 2020",293
Argentina,ARG,"May 10, 2020",300
Argentina,ARG,"May 11, 2020",300
Argentina,ARG,"May 12, 2020",305
Argentina,ARG,"May 13, 2020",319
Argentina,ARG,"May 14, 2020",329
Argentina,ARG,"May 15, 2020",353
Argentina,ARG,"May 16, 2020",356
Argentina,ARG,"May 17, 2020",363
Argentina,ARG,"May 18, 2020",366
Argentina,ARG,"May 19, 2020",382
Argentina,ARG,"May 20, 2020",393
Argentina,ARG,"May 21, 2020",403
